series_id        	year	period	       value	footnote_codes
APU0300711111    	1982	M11	       0.579	
APU0300711111    	1982	M12	       0.584	
APU0300711111    	1983	M01	       0.576	
APU0300711111    	1983	M02	       0.547	
APU0300711111    	1983	M03	       0.591	
APU0300711111    	1983	M04	       0.596	
APU0300711111    	1983	M05	       0.623	
APU0300711111    	1983	M06	       0.674	
APU0300711111    	1983	M07	       0.707	
APU0300711111    	1983	M08	       0.728	
APU0300711111    	1983	M09	       0.768	
APU0300711111    	1983	M10	       0.618	
APU0300711111    	1983	M11	       0.586	
APU0300711111    	1983	M12	       0.594	
APU0300711111    	1984	M01	       0.603	
APU0300711111    	1984	M02	       0.635	
APU0300711111    	1984	M03	       0.682	
APU0300711111    	1984	M04	       0.700	
APU0300711111    	1984	M05	       0.696	
APU0300711111    	1984	M06	       0.738	
APU0300711111    	1984	M07	       0.740	
APU0300711111    	1984	M08	       0.764	
APU0300711111    	1984	M09	       0.736	
APU0300711111    	1984	M10	       0.650	
APU0300711111    	1984	M11	       0.681	
APU0300711111    	1984	M12	       0.669	
APU0300711111    	1985	M01	       0.666	
APU0300711111    	1985	M02	       0.688	
APU0300711111    	1985	M03	       0.697	
APU0300711111    	1985	M04	       0.734	
APU0300711111    	1985	M05	       0.726	
APU0300711111    	1985	M06	       0.764	
APU0300711111    	1985	M07	       0.763	
APU0300711111    	1985	M08	       0.744	
APU0300711111    	1985	M09	       0.730	
APU0300711111    	1985	M10	       0.667	
APU0300711111    	1985	M11	       0.705	
APU0300711111    	1985	M12	       0.724	
APU0300711111    	1986	M01	       0.733	
APU0300711111    	1986	M02	       0.805	
APU0300711111    	1986	M03	       0.787	
APU0300711111    	1986	M04	       0.776	
APU0300711111    	1986	M05	       0.815	
APU0300711111    	1986	M06	       0.835	
APU0300711111    	1986	M07	       0.854	
APU0300711111    	1986	M08	       1.060	
APU0300711111    	1986	M09	       0.912	
APU0300711111    	1986	M10	       0.685	
APU0300711111    	1986	M11	       0.651	
APU0300711111    	1986	M12	       0.666	
APU0300711111    	1987	M03	       0.734	
APU0300711111    	1987	M04	       0.725	
APU0300711111    	1987	M05	       0.752	
APU0300711111    	1987	M06	       0.808	
APU0300711111    	1987	M07	       0.864	
APU0300711111    	1987	M08	       0.773	
APU0300711111    	1987	M09	       0.679	
APU0300711111    	1987	M10	       0.572	
APU0300711111    	1987	M11	       0.510	
APU0300711111    	1987	M12	       0.490	
APU0300711111    	1988	M01	       0.538	
APU0300711111    	1988	M02	       0.591	
APU0300711111    	1988	M03	       0.585	
APU0300711111    	1988	M04	       0.584	
APU0300711111    	1988	M05	       0.610	
APU0300711111    	1988	M06	       0.663	
APU0300711111    	1988	M07	       0.767	
APU0300711111    	1988	M08	       0.967	
APU0300711111    	1988	M09	       0.924	
APU0300711111    	1988	M10	       0.760	
APU0300711111    	1988	M11	       0.707	
APU0300711111    	1988	M12	       0.662	
APU0300711111    	1989	M01	       0.682	
APU0300711111    	1989	M02	       0.731	
APU0300711111    	1989	M03	       0.711	
APU0300711111    	1989	M04	       0.713	
APU0300711111    	1989	M05	       0.706	
APU0300711111    	1989	M06	       0.690	
APU0300711111    	1989	M07	       0.674	
APU0300711111    	1989	M08	       0.716	
APU0300711111    	1989	M09	       0.696	
APU0300711111    	1989	M10	       0.620	
APU0300711111    	1989	M11	       0.563	
APU0300711111    	1989	M12	       0.555	
APU0300711111    	1990	M01	       0.548	
APU0300711111    	1990	M02	       0.595	
APU0300711111    	1990	M03	       0.628	
APU0300711111    	1990	M04	       0.621	
APU0300711111    	1990	M05	       0.625	
APU0300711111    	1990	M06	       0.673	
APU0300711111    	1990	M07	       0.737	
APU0300711111    	1990	M08	       0.811	
APU0300711111    	1990	M09	       0.850	
APU0300711111    	1990	M10	       0.729	
APU0300711111    	1990	M11	       0.723	
APU0300711111    	1990	M12	       0.744	
APU0300711111    	1991	M01	       0.750	
APU0300711111    	1991	M02	       0.800	
APU0300711111    	1991	M03	       0.807	
APU0300711111    	1991	M04	       0.830	
APU0300711111    	1991	M05	       0.857	
APU0300711111    	1991	M06	       0.901	
APU0300711111    	1991	M07	       0.915	
APU0300711111    	1991	M08	       0.928	
APU0300711111    	1991	M09	       0.947	
APU0300711111    	1991	M10	       0.849	
APU0300711111    	1991	M11	       0.845	
APU0300711111    	1991	M12	       0.853	
APU0300711111    	1992	M01	       0.861	
APU0300711111    	1992	M02	       0.846	
APU0300711111    	1992	M03	       0.881	
APU0300711111    	1992	M04	       0.897	
APU0300711111    	1992	M05	       0.915	
APU0300711111    	1992	M06	       0.961	
APU0300711111    	1992	M07	       0.996	
APU0300711111    	1992	M08	       1.046	
APU0300711111    	1992	M09	       0.958	
APU0300711111    	1992	M10	       0.785	
APU0300711111    	1992	M11	       0.769	
APU0300711111    	1992	M12	       0.742	
APU0300711111    	1993	M01	       0.790	
APU0300711111    	1993	M02	       0.826	
APU0300711111    	1993	M03	       0.794	
APU0300711111    	1993	M04	       0.791	
APU0300711111    	1993	M05	       0.804	
APU0300711111    	1993	M06	       0.827	
APU0300711111    	1993	M07	       0.853	
APU0300711111    	1993	M08	       0.911	
APU0300711111    	1993	M09	       0.965	
APU0300711111    	1993	M10	       0.894	
APU0300711111    	1993	M11	       0.814	
APU0300711111    	1993	M12	       0.811	
APU0300711111    	1994	M01	       0.820	
APU0300711111    	1994	M02	       0.824	
APU0300711111    	1994	M03	       0.816	
APU0300711111    	1994	M04	       0.843	
APU0300711111    	1994	M05	       0.858	
APU0300711111    	1994	M06	       0.865	
APU0300711111    	1994	M07	       0.882	
APU0300711111    	1994	M08	       0.927	
APU0300711111    	1994	M09	       0.953	
APU0300711111    	1994	M10	       0.804	
APU0300711111    	1994	M11	       0.781	
APU0300711111    	1994	M12	       0.728	
APU0300711111    	1995	M01	       0.789	
APU0300711111    	1995	M02	       0.825	
APU0300711111    	1995	M03	       0.800	
APU0300711111    	1995	M04	       0.800	
APU0300711111    	1995	M05	       0.800	
APU0300711111    	1995	M06	       0.853	
APU0300711111    	1995	M07	       0.876	
APU0300711111    	1995	M08	       0.933	
APU0300711111    	1995	M09	       0.951	
APU0300711111    	1995	M10	       0.884	
APU0300711111    	1995	M11	       0.850	
APU0300711111    	1995	M12	       0.821	
APU0300711111    	1996	M01	       0.887	
APU0300711111    	1996	M02	       0.888	
APU0300711111    	1996	M03	       0.907	
APU0300711111    	1996	M04	       0.908	
APU0300711111    	1996	M05	       0.945	
APU0300711111    	1996	M06	       0.987	
APU0300711111    	1996	M07	       0.997	
APU0300711111    	1996	M08	       1.010	
APU0300711111    	1996	M09	       1.038	
APU0300711111    	1996	M10	       0.983	
APU0300711111    	1996	M11	       0.900	
APU0300711111    	1996	M12	       0.895	
APU0300711111    	1997	M01	       0.944	
APU0300711111    	1997	M02	       0.916	
APU0300711111    	1997	M03	       0.954	
APU0300711111    	1997	M04	       0.899	
APU0300711111    	1997	M05	       0.920	
APU0300711111    	1997	M06	       0.947	
